"season","mnth","day","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","bikers"
2,"March",83,"4",0,4,1,"cloudy/misty",0.28,0.2727,1,0.194,0,1,1
2,"March",83,"5",0,4,1,"cloudy/misty",0.28,0.2727,0.93,0.2239,1,8,9
2,"March",83,"6",0,4,1,"cloudy/misty",0.28,0.2727,0.93,0.2239,0,41,41
2,"March",83,"7",0,4,1,"light rain/snow",0.26,0.2576,1,0.2239,2,106,108
2,"March",83,"8",0,4,1,"light rain/snow",0.26,0.2273,1,0.2985,4,120,124
2,"March",83,"9",0,4,1,"cloudy/misty",0.26,0.2576,0.93,0.2239,3,94,97
2,"March",83,"10",0,4,1,"cloudy/misty",0.26,0.2273,0.93,0.3284,10,55,65
2,"March",83,"11",0,4,1,"cloudy/misty",0.3,0.2727,0.81,0.2985,10,61,71
2,"March",83,"12",0,4,1,"cloudy/misty",0.3,0.2727,0.7,0.3284,12,82,94
2,"March",83,"13",0,4,1,"cloudy/misty",0.32,0.303,0.7,0.2239,11,90,101
2,"March",83,"14",0,4,1,"cloudy/misty",0.3,0.303,0.7,0.1343,17,66,83
2,"March",83,"15",0,4,1,"cloudy/misty",0.3,0.2879,0.7,0.2537,13,77,90
2,"March",83,"16",0,4,1,"cloudy/misty",0.3,0.2879,0.65,0.2239,6,78,84
2,"March",83,"17",0,4,1,"cloudy/misty",0.3,0.2879,0.7,0.2239,12,221,233
2,"March",83,"18",0,4,1,"cloudy/misty",0.3,0.2727,0.61,0.2985,17,197,214
2,"March",83,"19",0,4,1,"clear",0.3,0.2727,0.56,0.3881,16,122,138
2,"March",83,"20",0,4,1,"clear",0.28,0.2576,0.61,0.2836,8,110,118
2,"March",83,"21",0,4,1,"clear",0.26,0.2576,0.65,0.2239,11,67,78
2,"March",83,"22",0,4,1,"clear",0.26,0.2576,0.65,0.1642,3,59,62
2,"March",83,"23",0,4,1,"clear",0.24,0.2273,0.65,0.194,9,24,33
2,"March",84,"0",0,5,1,"clear",0.24,0.2273,0.6,0.194,1,17,18
2,"March",84,"1",0,5,1,"clear",0.2,0.2121,0.69,0.1642,0,5,5
2,"March",84,"2",0,5,1,"clear",0.2,0.197,0.69,0.2239,0,5,5
2,"March",84,"3",0,5,1,"clear",0.2,0.2273,0.69,0.1045,0,2,2
2,"March",84,"4",0,5,1,"clear",0.18,0.2121,0.74,0.1045,3,2,5
2,"March",84,"5",0,5,1,"clear",0.18,0.197,0.74,0.1642,0,9,9
2,"March",84,"6",0,5,1,"clear",0.18,0.1818,0.74,0.2239,0,32,32
2,"March",84,"7",0,5,1,"clear",0.2,0.1818,0.59,0.3582,4,100,104
2,"March",84,"8",0,5,1,"clear",0.22,0.2121,0.51,0.2836,9,228,237
2,"March",84,"9",0,5,1,"clear",0.24,0.2121,0.48,0.2985,16,150,166
2,"March",84,"10",0,5,1,"clear",0.26,0.2576,0.48,0,15,53,68
2,"March",84,"11",0,5,1,"clear",0.3,0.2879,0.45,0.2836,17,58,75
2,"March",84,"12",0,5,1,"clear",0.32,0.303,0.42,0.2537,37,108,145
2,"March",84,"13",0,5,1,"clear",0.32,0.3182,0.39,0.194,34,104,138
2,"March",84,"14",0,5,1,"clear",0.36,0.3333,0.32,0.3284,30,103,133
2,"March",84,"15",0,5,1,"cloudy/misty",0.34,0.3182,0.36,0.2537,43,79,122
2,"March",84,"16",0,5,1,"cloudy/misty",0.34,0.303,0.34,0.2985,23,127,150
2,"March",84,"17",0,5,1,"cloudy/misty",0.32,0.2879,0.36,0.3582,23,202,225
2,"March",84,"18",0,5,1,"clear",0.3,0.2879,0.39,0.2537,8,190,198
2,"March",84,"19",0,5,1,"cloudy/misty",0.3,0.2879,0.36,0.2836,9,126,135
2,"March",84,"20",0,5,1,"cloudy/misty",0.3,0.303,0.39,0.1343,6,75,81
2,"March",84,"21",0,5,1,"cloudy/misty",0.3,0.303,0.39,0.1642,11,64,75
2,"March",84,"22",0,5,1,"cloudy/misty",0.28,0.2576,0.38,0.3284,3,40,43
2,"March",84,"23",0,5,1,"cloudy/misty",0.26,0.2424,0.38,0.2836,8,31,39
2,"March",85,"0",0,6,0,"cloudy/misty",0.26,0.2424,0.38,0.2836,3,25,28
2,"March",85,"1",0,6,0,"clear",0.26,0.2273,0.38,0.2985,3,24,27
2,"March",85,"2",0,6,0,"clear",0.22,0.2121,0.44,0.2239,4,21,25
2,"March",85,"3",0,6,0,"clear",0.2,0.197,0.47,0.194,2,7,9
2,"March",85,"4",0,6,0,"clear",0.22,0.2121,0.44,0.2239,2,4,6
2,"March",85,"5",0,6,0,"clear",0.2,0.197,0.51,0.194,0,8,8
2,"March",85,"6",0,6,0,"clear",0.18,0.1818,0.55,0.194,2,8,10
2,"March",85,"7",0,6,0,"clear",0.2,0.197,0.51,0.194,18,23,41
2,"March",85,"8",0,6,0,"clear",0.22,0.2273,0.44,0.1343,24,42,66
2,"March",85,"9",0,6,0,"clear",0.24,0.2424,0.41,0.1343,32,68,100
2,"March",85,"10",0,6,0,"clear",0.26,0.2576,0.41,0.1642,32,93,125
2,"March",85,"11",0,6,0,"clear",0.28,0.2727,0.38,0.1642,75,93,168
2,"March",85,"12",0,6,0,"clear",0.3,0.2879,0.36,0.194,98,129,227
2,"March",85,"13",0,6,0,"clear",0.32,0.303,0.33,0.2239,94,145,239
2,"March",85,"14",0,6,0,"clear",0.34,0.3182,0.29,0.2239,93,123,216
2,"March",85,"15",0,6,0,"clear",0.34,0.3333,0.29,0.194,110,109,219
2,"March",85,"16",0,6,0,"clear",0.34,0.3333,0.23,0.194,118,130,248
2,"March",85,"17",0,6,0,"clear",0.32,0.303,0.24,0.2239,102,101,203
2,"March",85,"18",0,6,0,"cloudy/misty",0.32,0.3182,0.21,0.1642,64,89,153
2,"March",85,"19",0,6,0,"cloudy/misty",0.28,0.2727,0.45,0.2537,45,93,138
2,"March",85,"20",0,6,0,"cloudy/misty",0.28,0.2727,0.45,0.2537,18,67,85
2,"March",85,"21",0,6,0,"cloudy/misty",0.26,0.2576,0.44,0.194,15,36,51
2,"March",85,"22",0,6,0,"cloudy/misty",0.28,0.2727,0.41,0.2239,17,46,63
2,"March",85,"23",0,6,0,"cloudy/misty",0.26,0.2424,0.44,0.2836,10,31,41
2,"March",86,"0",0,0,0,"cloudy/misty",0.26,0.2576,0.41,0.1642,5,26,31
2,"March",86,"1",0,0,0,"cloudy/misty",0.24,0.2273,0.52,0.194,3,17,20
2,"March",86,"2",0,0,0,"light rain/snow",0.22,0.2273,0.55,0.194,6,15,21
2,"March",86,"3",0,0,0,"light rain/snow",0.2,0.197,0.69,0.2239,0,14,14
2,"March",86,"4",0,0,0,"light rain/snow",0.18,0.197,0.74,0.1642,1,5,6
2,"March",86,"6",0,0,0,"light rain/snow",0.16,0.1818,0.86,0.1343,0,2,2
2,"March",86,"7",0,0,0,"light rain/snow",0.16,0.1667,0.86,0.1642,0,7,7
2,"March",86,"8",0,0,0,"clear",0.2,0.197,0.69,0.2239,6,8,14
2,"March",86,"9",0,0,0,"clear",0.22,0.2273,0.55,0.1343,17,37,54
2,"March",86,"10",0,0,0,"cloudy/misty",0.22,0.2121,0.55,0.2239,27,59,86
2,"March",86,"11",0,0,0,"cloudy/misty",0.24,0.2424,0.48,0.1642,23,85,108
2,"March",86,"12",0,0,0,"cloudy/misty",0.26,0.2576,0.44,0.2239,43,120,163
2,"March",86,"13",0,0,0,"clear",0.3,0.2879,0.39,0.2239,47,100,147
2,"March",86,"14",0,0,0,"clear",0.32,0.3182,0.36,0.1642,61,103,164
2,"March",86,"15",0,0,0,"clear",0.32,0.303,0.36,0.2836,61,111,172
2,"March",86,"16",0,0,0,"clear",0.34,0.3333,0.34,0,45,98,143
2,"March",86,"17",0,0,0,"clear",0.32,0.303,0.31,0.2537,50,109,159
2,"March",86,"18",0,0,0,"clear",0.3,0.2879,0.33,0.194,32,105,137
2,"March",86,"19",0,0,0,"clear",0.3,0.2879,0.31,0.2239,23,80,103
2,"March",86,"20",0,0,0,"clear",0.28,0.2727,0.36,0.1642,7,50,57
2,"March",86,"21",0,0,0,"clear",0.26,0.2576,0.41,0.1642,7,29,36
2,"March",86,"22",0,0,0,"clear",0.26,0.2576,0.41,0.1642,5,25,30
2,"March",86,"23",0,0,0,"clear",0.26,0.2576,0.44,0.194,3,16,19
2,"March",87,"0",0,1,1,"clear",0.22,0.2273,0.55,0.194,1,11,12
2,"March",87,"1",0,1,1,"clear",0.22,0.2273,0.44,0.194,2,4,6
2,"March",87,"2",0,1,1,"clear",0.22,0.2273,0.44,0.1642,0,5,5
2,"March",87,"3",0,1,1,"clear",0.22,0.2273,0.44,0.1642,0,2,2
2,"March",87,"5",0,1,1,"clear",0.18,0.1818,0.43,0.194,0,8,8
2,"March",87,"6",0,1,1,"clear",0.18,0.1667,0.34,0.2836,0,40,40
2,"March",87,"7",0,1,1,"clear",0.2,0.1818,0.32,0.3284,6,104,110
2,"March",87,"8",0,1,1,"clear",0.2,0.197,0.34,0.2239,15,239,254
2,"March",87,"9",0,1,1,"cloudy/misty",0.22,0.2121,0.32,0.2239,12,109,121
2,"March",87,"10",0,1,1,"clear",0.24,0.2273,0.3,0.194,22,47,69
2,"March",87,"11",0,1,1,"cloudy/misty",0.26,0.2424,0.3,0.2836,18,39,57
2,"March",87,"12",0,1,1,"cloudy/misty",0.26,0.2727,0.25,0,8,71,79
2,"March",87,"13",0,1,1,"cloudy/misty",0.3,0.2879,0.24,0.2239,14,69,83
2,"March",87,"14",0,1,1,"clear",0.32,0.303,0.22,0.2239,15,65,80
2,"March",87,"15",0,1,1,"clear",0.32,0.303,0.24,0.2836,19,53,72
2,"March",87,"16",0,1,1,"clear",0.34,0.3182,0.23,0.2239,15,117,132
2,"March",87,"17",0,1,1,"clear",0.34,0.303,0.23,0.2985,25,227,252
2,"March",87,"18",0,1,1,"clear",0.32,0.303,0.21,0.2836,21,220,241
2,"March",87,"19",0,1,1,"clear",0.3,0.303,0.22,0.1343,17,156,173
2,"March",87,"20",0,1,1,"clear",0.32,0.3333,0.22,0.1045,5,107,112
2,"March",87,"21",0,1,1,"clear",0.32,0.3333,0.21,0.1343,6,55,61
2,"March",87,"22",0,1,1,"clear",0.3,0.2879,0.22,0.2239,0,40,40
2,"March",87,"23",0,1,1,"clear",0.28,0.2576,0.24,0.2985,1,18,19
2,"March",88,"0",0,2,1,"clear",0.26,0.2273,0.28,0.3284,1,15,16
2,"March",88,"1",0,2,1,"clear",0.24,0.2121,0.32,0.2985,0,4,4
2,"March",88,"2",0,2,1,"clear",0.24,0.2121,0.32,0.2985,0,3,3
2,"March",88,"3",0,2,1,"clear",0.24,0.2121,0.32,0.2985,2,1,3
2,"March",88,"4",0,2,1,"clear",0.2,0.2121,0.44,0.1642,1,1,2
2,"March",88,"5",0,2,1,"clear",0.22,0.2121,0.37,0.2537,0,8,8
2,"March",88,"6",0,2,1,"clear",0.22,0.2121,0.41,0.2985,4,46,50
2,"March",88,"7",0,2,1,"clear",0.22,0.197,0.41,0.3582,5,128,133
2,"March",88,"8",0,2,1,"clear",0.24,0.2121,0.35,0.3582,19,268,287
2,"March",88,"9",0,2,1,"clear",0.28,0.2576,0.28,0.3881,16,156,172
2,"March",88,"10",0,2,1,"clear",0.3,0.2727,0.24,0.2985,13,46,59
2,"March",88,"11",0,2,1,"cloudy/misty",0.34,0.303,0.25,0.3881,18,63,81
2,"March",88,"12",0,2,1,"clear",0.34,0.3333,0.25,0.1642,29,77,106
2,"March",88,"13",0,2,1,"clear",0.34,0.303,0.25,0.2985,24,80,104
2,"March",88,"14",0,2,1,"clear",0.36,0.3333,0.25,0.2537,20,66,86
2,"March",88,"15",0,2,1,"clear",0.38,0.3939,0.25,0.2239,22,65,87
2,"March",88,"16",0,2,1,"clear",0.38,0.3939,0.22,0.1642,12,124,136
2,"March",88,"17",0,2,1,"clear",0.4,0.4091,0.2,0.1343,34,265,299
2,"March",88,"18",0,2,1,"clear",0.36,0.3636,0.21,0.0896,42,252,294
2,"March",88,"19",0,2,1,"clear",0.34,0.3333,0.23,0.194,20,170,190
2,"March",88,"20",0,2,1,"clear",0.36,0.3636,0.21,0.0896,13,119,132
2,"March",88,"21",0,2,1,"clear",0.34,0.3636,0.42,0,8,75,83
2,"March",88,"22",0,2,1,"clear",0.34,0.3636,0.49,0,6,49,55
2,"March",88,"23",0,2,1,"cloudy/misty",0.32,0.3333,0.57,0.1045,8,27,35
2,"March",89,"0",0,3,1,"cloudy/misty",0.32,0.3485,0.57,0,3,8,11
2,"March",89,"1",0,3,1,"clear",0.32,0.3485,0.39,0,1,9,10
2,"March",89,"2",0,3,1,"cloudy/misty",0.32,0.3485,0.57,0,0,4,4
2,"March",89,"3",0,3,1,"cloudy/misty",0.32,0.3485,0.49,0,0,4,4
2,"March",89,"4",0,3,1,"cloudy/misty",0.32,0.3485,0.57,0,1,0,1
2,"March",89,"5",0,3,1,"cloudy/misty",0.3,0.2879,0.56,0.194,0,7,7
2,"March",89,"6",0,3,1,"cloudy/misty",0.3,0.303,0.49,0.1343,4,44,48
2,"March",89,"7",0,3,1,"cloudy/misty",0.32,0.3333,0.45,0.1045,8,128,136
2,"March",89,"8",0,3,1,"cloudy/misty",0.32,0.3182,0.49,0.1642,16,247,263
2,"March",89,"9",0,3,1,"cloudy/misty",0.32,0.303,0.45,0.2239,7,147,154
2,"March",89,"10",0,3,1,"cloudy/misty",0.34,0.3182,0.46,0.2239,13,51,64
2,"March",89,"11",0,3,1,"cloudy/misty",0.34,0.3182,0.46,0.2537,26,64,90
2,"March",89,"12",0,3,1,"cloudy/misty",0.34,0.3333,0.46,0.1642,15,65,80
2,"March",89,"13",0,3,1,"cloudy/misty",0.36,0.3485,0.46,0.2239,14,84,98
2,"March",89,"14",0,3,1,"cloudy/misty",0.36,0.3333,0.46,0.2985,16,64,80
2,"March",89,"15",0,3,1,"light rain/snow",0.28,0.2576,0.81,0.2985,14,56,70
2,"March",89,"16",0,3,1,"light rain/snow",0.28,0.2727,0.87,0.2537,0,36,36
2,"March",89,"17",0,3,1,"light rain/snow",0.26,0.2727,0.93,0.1045,11,105,116
2,"March",89,"18",0,3,1,"cloudy/misty",0.26,0.2576,0.93,0.2239,6,79,85
2,"March",89,"19",0,3,1,"cloudy/misty",0.26,0.2576,0.93,0.2239,5,67,72
2,"March",89,"20",0,3,1,"light rain/snow",0.24,0.2121,0.93,0.2985,4,40,44
2,"March",89,"21",0,3,1,"cloudy/misty",0.24,0.2273,0.93,0.2537,0,27,27
2,"March",89,"22",0,3,1,"light rain/snow",0.24,0.2273,0.93,0.2239,3,21,24
2,"March",89,"23",0,3,1,"light rain/snow",0.24,0.2121,0.93,0.2836,1,11,12
2,"March",90,"0",0,4,1,"light rain/snow",0.24,0.2273,0.93,0.2239,0,3,3
2,"March",90,"1",0,4,1,"light rain/snow",0.24,0.2273,0.93,0.194,1,4,5
2,"March",90,"2",0,4,1,"light rain/snow",0.24,0.2273,0.93,0.194,0,5,5
2,"March",90,"3",0,4,1,"light rain/snow",0.24,0.2273,0.93,0.2239,0,1,1
2,"March",90,"4",0,4,1,"light rain/snow",0.24,0.2273,0.93,0.2537,0,2,2
2,"March",90,"5",0,4,1,"light rain/snow",0.24,0.2273,0.93,0.2239,0,8,8
2,"March",90,"6",0,4,1,"light rain/snow",0.24,0.2121,0.93,0.2985,2,34,36
2,"March",90,"7",0,4,1,"light rain/snow",0.24,0.2273,0.93,0.2537,5,87,92
2,"March",90,"8",0,4,1,"cloudy/misty",0.24,0.2273,1,0.2537,7,185,192
2,"March",90,"9",0,4,1,"light rain/snow",0.26,0.2424,0.93,0.2537,6,126,132
2,"March",90,"10",0,4,1,"light rain/snow",0.26,0.2424,0.93,0.2537,15,54,69
2,"March",90,"11",0,4,1,"light rain/snow",0.28,0.2727,0.93,0.194,6,52,58
2,"March",90,"12",0,4,1,"light rain/snow",0.28,0.2727,0.93,0.194,17,73,90
2,"March",90,"13",0,4,1,"light rain/snow",0.3,0.303,0.87,0.1343,13,55,68
2,"March",90,"14",0,4,1,"light rain/snow",0.3,0.303,0.87,0.1343,27,49,76
2,"March",90,"15",0,4,1,"light rain/snow",0.3,0.2727,0.87,0.2985,4,61,65
2,"March",90,"16",0,4,1,"cloudy/misty",0.3,0.2879,0.87,0.2537,13,72,85
2,"March",90,"17",0,4,1,"cloudy/misty",0.3,0.2879,0.87,0.2537,15,153,168
2,"March",90,"18",0,4,1,"cloudy/misty",0.3,0.303,0.87,0.1343,12,165,177
2,"March",90,"19",0,4,1,"cloudy/misty",0.3,0.303,0.87,0.1343,12,118,130
2,"March",90,"20",0,4,1,"light rain/snow",0.28,0.2576,0.93,0.2836,6,79,85
2,"March",90,"21",0,4,1,"cloudy/misty",0.28,0.2727,0.93,0.1642,7,53,60
2,"March",90,"22",0,4,1,"light rain/snow",0.28,0.2727,0.93,0.2537,7,44,51
2,"March",90,"23",0,4,1,"light rain/snow",0.26,0.2576,1,0.1642,4,23,27
2,"April",91,"0",0,5,1,"light rain/snow",0.26,0.2576,1,0.1642,0,6,6
2,"April",91,"1",0,5,1,"light rain/snow",0.26,0.2576,1,0.1642,0,4,4
2,"April",91,"2",0,5,1,"light rain/snow",0.26,0.2576,0.93,0.194,0,7,7
2,"April",91,"3",0,5,1,"cloudy/misty",0.24,0.2273,0.93,0.2537,0,4,4
2,"April",91,"4",0,5,1,"cloudy/misty",0.24,0.2273,0.93,0.2537,0,3,3
2,"April",91,"5",0,5,1,"light rain/snow",0.24,0.2273,0.93,0.2239,1,11,12
2,"April",91,"6",0,5,1,"light rain/snow",0.24,0.2273,0.93,0.2239,2,26,28
2,"April",91,"7",0,5,1,"light rain/snow",0.24,0.2424,0.93,0,4,91,95
2,"April",91,"8",0,5,1,"cloudy/misty",0.26,0.2424,0.87,0.2537,8,198,206
2,"April",91,"9",0,5,1,"clear",0.32,0.2879,0.7,0.3582,11,162,173
2,"April",91,"10",0,5,1,"clear",0.32,0.303,0.66,0.2836,12,63,75
2,"April",91,"11",0,5,1,"clear",0.32,0.2879,0.61,0.3582,17,72,89
2,"April",91,"12",0,5,1,"clear",0.34,0.303,0.53,0.3582,15,80,95
2,"April",91,"13",0,5,1,"clear",0.36,0.3333,0.5,0.3582,18,92,110
2,"April",91,"14",0,5,1,"cloudy/misty",0.36,0.3333,0.46,0.3582,26,61,87
2,"April",91,"15",0,5,1,"clear",0.34,0.303,0.46,0.4179,30,81,111
2,"April",91,"16",0,5,1,"clear",0.34,0.303,0.46,0.4179,42,125,167
2,"April",91,"17",0,5,1,"clear",0.34,0.303,0.46,0.3284,36,245,281
2,"April",91,"18",0,5,1,"clear",0.34,0.303,0.46,0.3284,36,205,241
2,"April",91,"19",0,5,1,"clear",0.34,0.303,0.49,0.3284,16,120,136
2,"April",91,"20",0,5,1,"clear",0.32,0.3182,0.53,0.194,2,75,77
2,"April",91,"21",0,5,1,"clear",0.32,0.3333,0.53,0.1343,9,84,93
2,"April",91,"22",0,5,1,"clear",0.3,0.303,0.56,0.1642,10,64,74
2,"April",91,"23",0,5,1,"clear",0.3,0.3182,0.61,0.0896,12,41,53
2,"April",92,"0",0,6,0,"cloudy/misty",0.3,0.3333,0.61,0,3,29,32
2,"April",92,"1",0,6,0,"clear",0.26,0.2727,0.65,0.1343,4,28,32
2,"April",92,"2",0,6,0,"clear",0.24,0.2424,0.75,0.1343,1,20,21
2,"April",92,"3",0,6,0,"clear",0.24,0.2424,0.7,0.1642,1,8,9
2,"April",92,"4",0,6,0,"clear",0.24,0.2424,0.7,0.1642,0,5,5
2,"April",92,"5",0,6,0,"cloudy/misty",0.24,0.2424,0.75,0.1642,1,4,5
2,"April",92,"6",0,6,0,"clear",0.26,0.2727,0.7,0.1045,5,7,12
2,"April",92,"7",0,6,0,"cloudy/misty",0.26,0.2727,0.7,0.1045,2,16,18
2,"April",92,"8",0,6,0,"clear",0.3,0.3182,0.7,0.1045,10,45,55
2,"April",92,"9",0,6,0,"cloudy/misty",0.34,0.3485,0.66,0.1045,22,65,87
2,"April",92,"10",0,6,0,"cloudy/misty",0.36,0.3485,0.57,0.1642,41,113,154
2,"April",92,"11",0,6,0,"cloudy/misty",0.4,0.4091,0.47,0.1642,72,126,198
2,"April",92,"12",0,6,0,"light rain/snow",0.32,0.3333,0.81,0.1343,84,100,184
2,"April",92,"13",0,6,0,"clear",0.34,0.3333,0.81,0.1343,56,81,137
2,"April",92,"14",0,6,0,"light rain/snow",0.32,0.303,0.76,0.3284,97,93,190
2,"April",92,"15",0,6,0,"light rain/snow",0.34,0.303,0.76,0.3881,72,64,136
2,"April",92,"16",0,6,0,"clear",0.38,0.3939,0.62,0.3284,111,85,196
2,"April",92,"17",0,6,0,"clear",0.38,0.3939,0.54,0.3582,89,95,184
2,"April",92,"18",0,6,0,"clear",0.38,0.3939,0.54,0.194,69,110,179
2,"April",92,"19",0,6,0,"clear",0.36,0.3333,0.53,0.3582,71,77,148
2,"April",92,"20",0,6,0,"clear",0.34,0.3182,0.53,0.2836,29,56,85
2,"April",92,"21",0,6,0,"clear",0.32,0.303,0.61,0.2537,24,53,77
2,"April",92,"22",0,6,0,"clear",0.32,0.303,0.61,0.2985,14,41,55
2,"April",92,"23",0,6,0,"clear",0.32,0.3182,0.61,0.1642,20,33,53
2,"April",93,"0",0,0,0,"clear",0.3,0.2879,0.65,0.194,8,31,39
2,"April",93,"1",0,0,0,"clear",0.3,0.3182,0.61,0.1045,8,26,34
2,"April",93,"2",0,0,0,"clear",0.26,0.2727,0.7,0.1343,5,19,24
2,"April",93,"3",0,0,0,"clear",0.3,0.3333,0.61,0,3,8,11
2,"April",93,"4",0,0,0,"clear",0.28,0.303,0.7,0.0896,3,0,3
2,"April",93,"5",0,0,0,"clear",0.28,0.2727,0.65,0.2239,1,4,5
2,"April",93,"6",0,0,0,"clear",0.28,0.2727,0.65,0.194,10,23,33
2,"April",93,"7",0,0,0,"clear",0.32,0.303,0.57,0.2239,13,20,33
2,"April",93,"8",0,0,0,"clear",0.34,0.3333,0.57,0.1642,18,44,62
2,"April",93,"9",0,0,0,"clear",0.36,0.3182,0.5,0.4925,68,74,142
2,"April",93,"10",0,0,0,"clear",0.4,0.4091,0.43,0.4179,111,104,215
2,"April",93,"11",0,0,0,"clear",0.42,0.4242,0.41,0.2537,139,104,243
2,"April",93,"12",0,0,0,"clear",0.44,0.4394,0.38,0.2836,166,147,313
2,"April",93,"13",0,0,0,"clear",0.44,0.4394,0.33,0.2985,219,148,367
2,"April",93,"14",0,0,0,"clear",0.46,0.4545,0.31,0.1343,240,109,349
2,"April",93,"15",0,0,0,"cloudy/misty",0.46,0.4545,0.33,0,174,118,292
2,"April",93,"16",0,0,0,"cloudy/misty",0.46,0.4545,0.31,0.194,147,156,303
2,"April",93,"17",0,0,0,"cloudy/misty",0.46,0.4545,0.28,0.1343,148,126,274
2,"April",93,"18",0,0,0,"cloudy/misty",0.46,0.4545,0.31,0,71,101,172
2,"April",93,"19",0,0,0,"cloudy/misty",0.42,0.4242,0.44,0.194,51,93,144
2,"April",93,"20",0,0,0,"light rain/snow",0.42,0.4242,0.41,0.2239,24,55,79
2,"April",93,"21",0,0,0,"cloudy/misty",0.42,0.4242,0.44,0.2239,8,37,45
2,"April",93,"22",0,0,0,"clear",0.4,0.4091,0.43,0.1045,7,29,36
2,"April",93,"23",0,0,0,"clear",0.4,0.4091,0.5,0.0896,9,22,31
2,"April",94,"0",0,1,1,"clear",0.4,0.4091,0.5,0.2239,1,5,6
2,"April",94,"1",0,1,1,"clear",0.4,0.4091,0.56,0.3582,7,4,11
2,"April",94,"2",0,1,1,"clear",0.38,0.3939,0.66,0.2537,1,1,2
2,"April",94,"3",0,1,1,"clear",0.38,0.3939,0.66,0.2836,1,0,1
2,"April",94,"4",0,1,1,"clear",0.38,0.3939,0.71,0.2985,1,1,2
2,"April",94,"5",0,1,1,"clear",0.4,0.4091,0.62,0.2537,0,7,7
2,"April",94,"6",0,1,1,"clear",0.42,0.4242,0.58,0.2836,3,43,46
2,"April",94,"7",0,1,1,"cloudy/misty",0.44,0.4394,0.54,0.2537,7,150,157
2,"April",94,"8",0,1,1,"cloudy/misty",0.46,0.4545,0.55,0.2985,31,308,339
2,"April",94,"9",0,1,1,"cloudy/misty",0.5,0.4848,0.51,0.3881,24,134,158
2,"April",94,"10",0,1,1,"cloudy/misty",0.54,0.5152,0.45,0.3582,35,55,90
2,"April",94,"11",0,1,1,"clear",0.6,0.6212,0.4,0.3881,58,66,124
2,"April",94,"12",0,1,1,"clear",0.64,0.6212,0.36,0.4627,59,98,157
2,"April",94,"13",0,1,1,"clear",0.68,0.6364,0.34,0.3284,47,92,139
2,"April",94,"14",0,1,1,"cloudy/misty",0.74,0.6515,0.27,0.4925,47,76,123
2,"April",94,"15",0,1,1,"clear",0.76,0.6667,0.23,0.5522,47,96,143
2,"April",94,"16",0,1,1,"clear",0.76,0.6515,0.22,0.5224,59,130,189
2,"April",94,"17",0,1,1,"clear",0.74,0.6515,0.23,0.6119,83,283,366
2,"April",94,"18",0,1,1,"cloudy/misty",0.72,0.6364,0.23,0.4925,78,308,386
2,"April",94,"19",0,1,1,"clear",0.7,0.6364,0.24,0.4627,51,227,278
2,"April",94,"20",0,1,1,"cloudy/misty",0.7,0.6364,0.24,0.5522,40,133,173
2,"April",94,"21",0,1,1,"cloudy/misty",0.7,0.6364,0.3,0.4478,19,76,95
2,"April",94,"22",0,1,1,"cloudy/misty",0.68,0.6364,0.36,0.4627,17,58,75
2,"April",94,"23",0,1,1,"cloudy/misty",0.64,0.6212,0.47,0.2239,18,30,48
2,"April",95,"0",0,2,1,"clear",0.62,0.6212,0.5,0.1045,10,12,22
2,"April",95,"1",0,2,1,"light rain/snow",0.62,0.6212,0.57,0.4179,10,5,15
2,"April",95,"2",0,2,1,"cloudy/misty",0.54,0.5152,0.73,0.3284,0,5,5
2,"April",95,"3",0,2,1,"cloudy/misty",0.54,0.5152,0.73,0.3284,1,3,4
2,"April",95,"4",0,2,1,"light rain/snow",0.5,0.4848,0.88,0.4925,0,2,2
2,"April",95,"5",0,2,1,"light rain/snow",0.46,0.4545,0.94,0.2985,0,5,5
2,"April",95,"6",0,2,1,"cloudy/misty",0.48,0.4697,0.88,0.3284,2,36,38
2,"April",95,"7",0,2,1,"cloudy/misty",0.48,0.4697,0.88,0.3284,10,124,134
2,"April",95,"8",0,2,1,"light rain/snow",0.38,0.3939,0.87,0.5821,9,148,157
2,"April",95,"9",0,2,1,"light rain/snow",0.36,0.3182,0.87,0.4925,2,44,46
2,"April",95,"10",0,2,1,"light rain/snow",0.34,0.303,0.81,0.3881,3,25,28
2,"April",95,"11",0,2,1,"light rain/snow",0.32,0.2879,0.81,0.4478,1,18,19
2,"April",95,"12",0,2,1,"cloudy/misty",0.34,0.303,0.71,0.3881,6,32,38
2,"April",95,"13",0,2,1,"cloudy/misty",0.36,0.3333,0.63,0.4179,5,51,56
2,"April",95,"14",0,2,1,"cloudy/misty",0.36,0.3182,0.57,0.4925,9,67,76
2,"April",95,"15",0,2,1,"clear",0.4,0.4091,0.46,0.4627,6,62,68
2,"April",95,"16",0,2,1,"clear",0.38,0.3939,0.46,0.4179,17,113,130
2,"April",95,"17",0,2,1,"clear",0.42,0.4242,0.38,0.4179,27,246,273
2,"April",95,"18",0,2,1,"clear",0.38,0.3939,0.4,0.4925,19,248,267
2,"April",95,"19",0,2,1,"clear",0.36,0.3333,0.43,0.2985,12,148,160
2,"April",95,"20",0,2,1,"clear",0.34,0.3182,0.46,0.2836,4,87,91
2,"April",95,"21",0,2,1,"clear",0.34,0.2879,0.46,0.5224,8,81,89
2,"April",95,"22",0,2,1,"clear",0.32,0.303,0.49,0.2985,3,43,46
